Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2001-05-30,0.29661130905151367,0.3113069379369346,0.28941381620951073,0.3113069379369346,777078400
2001-05-31,0.2991604506969452,0.3035095239481419,0.2922627578042376,0.29691077212417993,442892800
2001-06-01,0.31325677037239075,0.31625551871545216,0.2996108549572426,0.3018596847195654,456075200
2001-06-04,0.3098077178001404,0.3165551036210285,0.306808145547819,0.3161058284819143,281920800
2001-06-05,0.314006507396698,0.3164056700499738,0.30515892409048695,0.3119071368408884,471794400
2001-06-06,0.31085753440856934,0.3138562820559634,0.3048592132400144,0.3138562820559634,223176800
2001-06-07,0.32480326294898987,0.3254028222755524,0.30665879131604706,0.31055691548457304,325180800
2001-06-08,0.3197043538093567,0.3246529903429556,0.31055697426227036,0.3246529903429556,342624800
2001-06-11,0.30051010847091675,0.3159556232206896,0.299160630863823,0.3156558310717453,294000000
2001-06-12,0.30455946922302246,0.3102571732414329,0.2963114415828481,0.29646175063218144,303794400
2001-06-13,0.3069586753845215,0.3258530460519152,0.3008100183405276,0.3212041762132666,511487200
2001-06-14,0.2981110215187073,0.3066588414041048,0.2964617513415812,0.3005101851964996,297348800
2001-06-15,0.3065084218978882,0.3111572644023745,0.2901635324183528,0.30141030415402703,454624800
2001-06-18,0.3048592507839203,0.3126563259768739,0.2999106145635858,0.30605841964105074,345912000
2001-06-19,0.3027597665786743,0.32090420870865094,0.30005996088206655,0.3126562094573047,321087200
2001-06-20,0.32495275139808655,0.327652558012717,0.29961081256896627,0.29991060477346265,431620000
2001-06-21,0.33724915981292725,0.34489675040143747,0.3164057340010492,0.32315312224166787,341331200
2001-06-22,0.3338002562522888,0.3448966936429482,0.3263021250134175,0.33709962119540315,286025600
2001-06-25,0.3597426414489746,0.3598920995481129,0.33664953819955595,0.3373994314484807,439549600
2001-06-26,0.35614362359046936,0.35644341585371364,0.34504718048041383,0.34999581750895303,272781600
2001-06-27,0.3499956727027893,0.3598921167913391,0.33739944761403345,0.3573434956977048,374130400
2001-06-28,0.35299453139305115,0.35854277743038176,0.3439974608821581,0.3456467311052399,348409600
2001-06-29,0.34864625334739685,0.3763873522851968,0.34789633496469713,0.3547940574704389,515390400
2001-07-02,0.35839319229125977,0.36334182742659205,0.3469961103776706,0.3544942426127044,230048000
2001-07-03,0.3574930429458618,0.3625920132313197,0.3523949485872333,0.35254440673080023,112543200
2001-07-05,0.34774595499038696,0.3564432295752593,0.34504700015766804,0.35389460875908413,152292000
2001-07-06,0.33035144209861755,0.3442971447638932,0.3257025742258302,0.3412983974952911,302920800
2001-07-09,0.34039828181266785,0.34489681679699086,0.32510307266471417,0.3312508777727186,337467200
2001-07-10,0.31700530648231506,0.3459464229761819,0.3125067725319432,0.34414684422129654,395270400
2001-07-11,0.3379991352558136,0.338149444308215,0.3149060238378594,0.31535612512114924,470506400
2001-07-12,0.365291029214859,0.37203924569937863,0.3493954072384844,0.3493954072384844,614801600
2001-07-13,0.37263864278793335,0.37503780556199906,0.35749292202528515,0.36184199736784356,454742400
2001-07-16,0.3592926859855652,0.3763874510211147,0.35854279243262643,0.37308891043693265,278667200
2001-07-17,0.37638741731643677,0.37818699650754994,0.34504713017689337,0.35959244603122464,647830400
2001-07-18,0.31175696849823,0.34159829585131934,0.30620874750827215,0.32660290309831785,1137012800
2001-07-19,0.2993110120296478,0.32120410108664743,0.2961619551593645,0.31835483641251233,861140000
2001-07-20,0.2996106445789337,0.30080978769808614,0.2922628241037297,0.295411879296046,444584000
2001-07-23,0.2930128872394562,0.3074078685841256,0.29256278598685465,0.3012600635852892,241360000
2001-07-24,0.2862647473812103,0.29871066970073623,0.28086600854891164,0.29076328347108804,348376000
2001-07-25,0.27696692943573,0.28941369804611244,0.2694696473539381,0.2867147425665689,443878400
2001-07-26,0.2787664830684662,0.28191556449306987,0.267670044105642,0.27711723832650176,369140800
2001-07-27,0.2843148410320282,0.28866389364413264,0.277417116154366,0.2811657583507849,334135200
2001-07-30,0.28386539220809937,0.2903129867785151,0.2775672807447984,0.28671465585200023,243359200
2001-07-31,0.28176599740982056,0.2912131637896791,0.2775672567965501,0.2889634845153776,235026400
2001-08-01,0.2858146131038666,0.2966112636513587,0.2841653427647446,0.2850647195295437,304136000
2001-08-02,0.297211617231369,0.29796065969899566,0.2888141078828968,0.29466211992892805,252089600
2001-08-03,0.2924123704433441,0.29841069008919946,0.28491509029119283,0.29826123200181986,186054400
2001-08-06,0.28686419129371643,0.2948115736262954,0.2849151294310035,0.28551471371588893,99652000
2001-08-07,0.288663774728775,0.29496188744377605,0.28461534192928184,0.2898637691917827,168548800
2001-08-08,0.28341543674468994,0.2954120816590814,0.2780166737445473,0.28881417471834936,276169600
2001-08-09,0.28566497564315796,0.287163936108326,0.280716341424267,0.2843146724142049,200664800
2001-08-10,0.2852148711681366,0.289713404257104,0.27876642566091386,0.2855146632575978,186961600
2001-08-13,0.2862647473812103,0.28986390660274275,0.2813161099201221,0.2864142305888967,147996800
2001-08-14,0.28086593747138977,0.2903131086316012,0.2799665608306458,0.28791394504908396,228950400
2001-08-15,0.2765176594257355,0.2840149409732418,0.27291847676717823,0.28131598568603644,289279200
2001-08-16,0.2796666622161865,0.28116559768733324,0.26946957643815084,0.27396810967810964,288092000
2001-08-17,0.2709693908691406,0.27666706754450476,0.269769371557589,0.2699197055722812,208426400
2001-08-20,0.27171850204467773,0.27336862286564095,0.26707048446141274,0.2720191451238046,252302400
2001-08-21,0.26871979236602783,0.2720191835740788,0.2654204261844584,0.2720191835740788,185701600
2001-08-22,0.27306878566741943,0.2736683699263252,0.26407086738918456,0.2690195022092444,173975200
2001-08-23,0.2670705020427704,0.2750178858644145,0.2636216529479781,0.27291851460029526,217078400
2001-08-24,0.27846673130989075,0.27921662466611485,0.26467131132485944,0.2699197639711648,290332000
2001-08-27,0.283715158700943,0.2894136875046588,0.272318926967251,0.2789168322734663,175644000
2001-08-28,0.2759172320365906,0.28701452243108977,0.2759172320365906,0.28341536469693474,171735200
2001-08-29,0.267370343208313,0.2823657620285422,0.267370343208313,0.2765177483999962,239971200
2001-08-30,0.267370343208313,0.27261877232982257,0.2591223398036684,0.2660208651304929,368692800
2001-08-31,0.2781669497489929,0.2789168431338114,0.2646713214170985,0.26587049013379055,216904800
2001-09-04,0.27366840839385986,0.2861143258205768,0.27261869782993353,0.27741702432291465,348213600
2001-09-05,0.2781669497489929,0.28416527095376864,0.2717185023120938,0.27351808126090377,360057600
2001-09-06,0.26572099328041077,0.2838654641383804,0.2646713077705415,0.2759172303416585,282368800
2001-09-07,0.25912225246429443,0.2714186859577811,0.2579230838544118,0.26242161788886825,241830400
2001-09-10,0.26047250628471375,0.2624215678409052,0.2537242935831714,0.2549234369378826,308845600
2001-09-17,0.25477391481399536,0.255973082893757,0.23587955967128707,0.2399279907504822,458007200
2001-09-18,0.24412687122821808,0.2657210187206749,0.24247760123301565,0.2534245835886925,327101600
2001-09-19,0.2552241086959839,0.25642327721230784,0.23392975789478798,0.24742620984534291,373318400
2001-09-20,0.23512981832027435,0.2541744946915543,0.23243086252691772,0.24427719725761154,411174400
2001-09-21,0.23587960004806519,0.24367752242112514,0.2201342972295228,0.22193390055701076,570516800
2001-09-24,0.24667635560035706,0.25252436831975567,0.2391782469321718,0.24157823633516182,294537600
2001-09-25,0.2330303192138672,0.24322737824491147,0.23018105593881227,0.2420273841757362,374404800
2001-09-26,0.2271823137998581,0.2382787491840334,0.22388292442687519,0.23707875509254736,493796800
2001-09-27,0.23258031904697418,0.23617947694162614,0.2279323014629675,0.22868134394691852,322240800
2001-09-28,0.23258031904697418,0.23857864024680372,0.23078074009964822,0.23557989258377454,365108800
2001-10-01,0.2330303192138672,0.23977853087197545,0.22838147777175588,0.23228042615480926,208208000
2001-10-02,0.22568267583847046,0.23737952888532762,0.22313317786447198,0.23138120623621913,235883200
2001-10-03,0.22463291883468628,0.23033144742654924,0.22238321382498785,0.22418279263682397,683043200
2001-10-04,0.23812851309776306,0.24367758338800397,0.22478322028377432,0.23018113066388635,401122400
2001-10-05,0.24202749133110046,0.24217780035882516,0.22478324683169557,0.23093105124039146,342686400
2001-10-08,0.2429276704788208,0.24517652456281305,0.23243081575699132,0.23348050122917427,207984000
2001-10-09,0.23992812633514404,0.2429276999762894,0.23437990614758497,0.24067801974543038,174025600
2001-10-10,0.25222450494766235,0.2526746060232975,0.23917815571603765,0.24142783522068026,307759200
2001-10-11,0.26602083444595337,0.26602083444595337,0.2526747125229734,0.25372439822619786,334163200
2001-10-12,0.2700691819190979,0.27111886728692364,0.25282408988588234,0.25957232824084037,287812000
2001-10-15,0.2697693705558777,0.2756173812242191,0.26916978635234484,0.26916978635234484,318752000
2001-10-16,0.2700691819190979,0.27291844589942743,0.2664700246940903,0.2712691762853062,202949600
2001-10-17,0.25477391481399536,0.27606743198956,0.2543238138474182,0.2750177219566374,285538400
2001-10-18,0.2699197828769684,0.2733686318581723,0.25927259284434,0.25927259284434,612572800
2001-10-19,0.27441832423210144,0.2759172601863357,0.26812018546516914,0.2690195620535973,166790400
2001-10-22,0.2852148711681366,0.28596476432855195,0.27126914580380973,0.27306874924057206,391938400
2001-10-23,0.2720191478729248,0.2912132803790364,0.2679698637062433,0.2867147459028611,684980800
2001-10-24,0.28416532278060913,0.2862646942914811,0.2661703308578287,0.27081917516730875,374427200
2001-10-25,0.2877643406391144,0.2886637169009355,0.27231885409312834,0.2765175950619976,254951200
2001-10-26,0.27996647357940674,0.2886637485582355,0.2792165803422235,0.2828157375312593,278964000
2001-10-29,0.2643706798553467,0.2799665038021582,0.2639214045634243,0.27846671716588783,239181600
2001-10-30,0.26392143964767456,0.2699197861429203,0.25582374695853,0.26062207378402,276763200
2001-10-31,0.2633209824562073,0.27591720753339094,0.26152222962260474,0.2658704544476357,273750400
2001-11-01,0.2787664830684662,0.2816157723418712,0.25867297607490314,0.2646712967199606,312995200
2001-11-02,0.27846673130989075,0.28281578242649436,0.2723189271868377,0.2777168129271897,197204000
2001-11-05,0.2859647870063782,0.2886637418990885,0.2790662398811268,0.28251593889378374,235793600
2001-11-06,0.2934621572494507,0.29421205069878165,0.2778671814744324,0.28431477856576154,316019200
2001-11-07,0.2937617897987366,0.30185947842714345,0.28986366737894254,0.29181272858883955,382989600
2001-11-08,0.2805660665035248,0.29826126002910086,0.2784666957238777,0.2943622855727632,342143200
2001-11-09,0.2805660665035248,0.2886637574926827,0.2781669035944474,0.2789167968548406,134293600
2001-11-12,0.2811657190322876,0.28746385848755046,0.2693193836839488,0.2798162660917322,201499200
2001-11-13,0.2904634475708008,0.2907632398152377,0.28056617413462337,0.286114395341586,224672000
2001-11-14,0.29406243562698364,0.2984106594592604,0.28716391451188245,0.2937618176830238,221149600
2001-11-15,0.2916625738143921,0.2984107888843113,0.28836403373493336,0.2916625738143921,213029600
2001-11-16,0.2844650149345398,0.2892633407358461,0.27591719781795937,0.2889635486074684,230664000
2001-11-19,0.29991066455841064,0.30066055815605797,0.2843148347984754,0.28491524520099704,332589600
2001-11-20,0.2928624749183655,0.30290922685772576,0.2924123738244936,0.29721155014727624,276584000
2001-11-21,0.2951121926307678,0.2969109454914483,0.2888140799973661,0.29406250719186755,201583200
2001-11-23,0.2975112795829773,0.2991605488870784,0.2934620219975954,0.29556139233861944,60004000
2001-11-26,0.3204541802406311,0.32315313564885456,0.2981109668377532,0.29901034334924503,460689600
2001-11-27,0.31490597128868103,0.3227038714861834,0.30740783824556195,0.31790471897107153,268553600
2001-11-28,0.30785784125328064,0.31805490068985115,0.30605826301465694,0.31265616597398,250611200
2001-11-29,0.30620867013931274,0.31040741208422457,0.30275982152366526,0.3089076254256959,202764800
2001-11-30,0.3194044530391693,0.3215038238325252,0.3036591470625263,0.3069585372815481,303912000
2001-12-03,0.31565582752227783,0.31910467600688913,0.30890761368900227,0.3158053106582248,181165600
2001-12-04,0.3358997106552124,0.3382988739968933,0.31070723173040954,0.3156558674424067,380419200
2001-12-05,0.35629376769065857,0.36034219989662064,0.3324507728995757,0.33530003669202146,568579200
2001-12-06,0.3415982127189636,0.35239488486514015,0.33200073423827553,0.35209509270538714,338934400
2001-12-07,0.3379991352558136,0.3405486080292373,0.3299014164996846,0.3367991404583453,203515200
2001-12-10,0.3379991352558136,0.34474735100950493,0.33335029099225605,0.33425049355883585,170010400
2001-12-11,0.3266027569770813,0.3426478283030083,0.3246528444994822,0.33994804766864267,205475200
2001-12-12,0.3222537636756897,0.3287022110167902,0.3186546058315392,0.3279523176431122,192460800
2001-12-13,0.31490597128868103,0.32315314682058727,0.30740783824556195,0.32225377027800306,197842400
2001-12-14,0.30575859546661377,0.3123565011127749,0.30126003594837936,0.31085754019804435,189884800
2001-12-17,0.30920737981796265,0.3149059077254199,0.30275978454643826,0.3059088406205157,173712000
2001-12-18,0.31505629420280457,0.3198546210556369,0.30320910933056305,0.31325671516453923,235239200
2001-12-19,0.32420268654823303,0.3251028885596387,0.3069584498526816,0.30860771904238543,289956800
2001-12-20,0.30995723605155945,0.3219538746749592,0.30920734290340807,0.32090418944224947,220864000
2001-12-21,0.31490597128868103,0.3230036636670448,0.31190722360629053,0.31505628031599997,256334400
2001-12-24,0.32030466198921204,0.32165413954543093,0.3134061393288104,0.3134061393288104,50629600
2001-12-26,0.3222537636756897,0.3343999140839757,0.3170053359337034,0.32015439257889516,146400800
2001-12-27,0.3309510052204132,0.33364993515050834,0.3236031826882527,0.3236031826882527,191508800
2001-12-28,0.3363496959209442,0.34489666076226305,0.3293016914803399,0.3294511495571921,299124000
2001-12-31,0.3284015953540802,0.339798679213782,0.3273519097180639,0.33754899890496337,137782400
2002-01-02,0.34939539432525635,0.34939539432525635,0.32930188055701287,0.330651358629241,529496800
2002-01-03,0.35359397530555725,0.3561434470906555,0.3414478523565972,0.34489670048570964,612007200
2002-01-04,0.35524415969848633,0.3591431096380101,0.344747279401654,0.34999570703683164,409976000
2002-01-07,0.3433978259563446,0.35989217751136343,0.3411481457222233,0.35569343510671114,444584000
2002-01-08,0.3390487730503082,0.3456466788184777,0.33679909282593806,0.3411481442435348,450038400
2002-01-09,0.3246527910232544,0.343846940059495,0.3191045734294478,0.3418978788029628,327835200
2002-01-10,0.3183547556400299,0.3218036038314248,0.3036591356141121,0.31820527251679176,452737600
2002-01-11,0.31565582752227783,0.3275021595776572,0.30890761368900227,0.3207539457443816,348801600
2002-01-14,0.3171556293964386,0.32090427020713874,0.3134061627120194,0.31505625840265145,415996000
2002-01-15,0.32540279626846313,0.3263021727261428,0.31805499797280096,0.3197042677487296,290320800
2002-01-16,0.3116065561771393,0.32105372480934996,0.30740778953634934,0.32105372480934996,566893600
2002-01-17,0.33709973096847534,0.3409978555248433,0.32795235224255764,0.32930183010804603,660576000
2002-01-18,0.33245083689689636,0.3388984330446267,0.3293017803948731,0.3299013396905758,338811200
2002-01-22,0.32720232009887695,0.3354494928361846,0.32720232009887695,0.3339505324398083,327314400
2002-01-23,0.34519654512405396,0.34549716315806034,0.3237535348367515,0.3269026163568163,443279200
2002-01-24,0.3480457067489624,0.3525442395731818,0.34339769082557214,0.343547173924743,344002400
2002-01-25,0.34864625334739685,0.35119487468358884,0.3397986429407278,0.34324749168036023,185914400
2002-01-28,0.34894609451293945,0.3531448625259844,0.3406980917185252,0.350895156953594,186446400
2002-01-29,0.34594640135765076,0.35299440692648026,0.342647862074559,0.34819608112909345,240324000
2002-01-30,0.3612425625324249,0.3619916301868024,0.3439974639766633,0.34594652645111845,471576000
2002-01-31,0.37068963050842285,0.37083911364782496,0.36154225342545243,0.362292146743558,468445600
2002-02-01,0.36604082584381104,0.3742880014603829,0.3649911402631318,0.3649911402631318,398305600
2002-02-04,0.38013675808906555,0.38268537884864695,0.3628916673922873,0.3646912458653297,522373600
2002-02-05,0.381635844707489,0.38958407996056,0.3760876239778309,0.3762379330240943,456887200
2002-02-06,0.3699396550655365,0.3895839075201365,0.3621417573367716,0.3838853802665379,597576000
2002-02-07,0.36439162492752075,0.379236709024438,0.36109225853157173,0.3696400538252069,347832800
2002-02-08,0.3603422939777374,0.3694896719501052,0.350444997587874,0.3658905140227326,355331200
2002-02-11,0.374587744474411,0.3748883875191497,0.3559940245205961,0.3588424378045371,398602400
2002-02-12,0.3705393373966217,0.3754879728095251,0.36664038749937256,0.3697894440463353,224280000
2002-02-13,0.37503787875175476,0.3784867275296266,0.3696399679250857,0.3708391366093457,312872000
2002-02-14,0.3688899874687195,0.3783371800852143,0.3655906226184578,0.3756373744090544,260170400
2002-02-15,0.35839319229125977,0.37458774942889844,0.35764329898303515,0.3678403614022521,260187200
2002-02-19,0.339199036359787,0.357943090567593,0.337099665449541,0.35629382081631006,390258400
2002-02-20,0.34684672951698303,0.347896415283287,0.3351498770321969,0.3414479916300207,285443200
2002-02-21,0.3224041163921356,0.34489678953590047,0.3216541979485632,0.34369762076759697,446751200
2002-02-22,0.3409977853298187,0.3441468416590015,0.32240406537303384,0.3248032284037907,406476000
2002-02-25,0.3570437431335449,0.3706896551588889,0.3353001139308734,0.3426479127137509,426848800
2002-02-26,0.3549443781375885,0.36544123372164844,0.3486462647871525,0.35854271014228944,260131200
2002-02-27,0.3293018341064453,0.3636416940951741,0.3140066252535858,0.35899285015572013,1030159200
2002-02-28,0.32540279626846313,0.3387489402628945,0.32015436891441873,0.3321510352854813,456937600
2002-03-01,0.35164493322372437,0.35239485151547223,0.32720237696926835,0.3288516216022129,348992000
2002-03-04,0.36424124240875244,0.36859029370710705,0.34129844391697034,0.3487957260450492,348258400
2002-03-05,0.35284489393234253,0.36634049284054543,0.3508949815659139,0.3621417519526375,274702400
2002-03-06,0.36094188690185547,0.36499114613463457,0.34384710012557157,0.3520951267750903,226206400
2002-03-07,0.3655906319618225,0.3678403115817987,0.35404406847467257,0.36079230648749744,258249600
2002-03-08,0.36978963017463684,0.37623805553383544,0.3643917167335864,0.3709896253138422,269774400
2002-03-11,0.3757878243923187,0.3769878441437408,0.3613920170623443,0.3688901258770329,262785600
2002-03-12,0.37068963050842285,0.37098942266092544,0.361391944412352,0.3675405740965985,254055200
