Date,AAPL,MSFT,GOOGL,NVDA,META,ADBE,CRM,INTC,JPM,BAC,WFC,GS,MS,V,MA,JNJ,UNH,PFE,ABBV,TMO,MRK,AMZN,WMT,HD,NKE,COST,MCD,SBUX,XOM,CVX,COP,EOG,BA,CAT,GE,UPS
2023-09-19 00:00:00-04:00,177.16131591796875,323.1659851074219,137.00482177734375,43.491943359375,302.95379638671875,541.6900024414062,213.45462036132812,35.742210388183594,141.3978729248047,27.09036636352539,40.84738540649414,324.46356201171875,82.0701904296875,239.4978790283203,408.2112121582031,151.3407745361328,460.3056335449219,29.473291397094727,141.6564178466797,505.23040771484375,99.99691772460938,137.6300048828125,53.107486724853516,297.61993408203125,90.58421325683594,544.7504272460938,263.7794494628906,89.97152709960938,108.4513168334961,151.6036376953125,114.64250183105469,118.88484191894531,204.47999572753906,269.76654052734375,91.59671783447266,139.4121856689453
2023-09-20 00:00:00-04:00,173.6194610595703,315.41741943359375,132.73707580566406,42.211769104003906,297.59124755859375,535.780029296875,210.8124237060547,34.11935043334961,140.79978942871094,26.995807647705078,40.51659393310547,319.5380859375,80.79986572265625,237.82623291015625,405.23980712890625,152.0032501220703,471.2898864746094,29.15245246887207,141.7671661376953,501.4070129394531,99.95033264160156,135.2899932861328,53.27976608276367,294.07244873046875,90.02894592285156,544.2484130859375,262.8974609375,89.84878540039062,107.5916748046875,151.14120483398438,112.7901382446289,115.65927124023438,202.3699951171875,268.7439880371094,90.5247573852539,139.0857391357422
2023-09-21 00:00:00-04:00,172.07606506347656,314.1980895996094,129.4618377685547,40.99055862426758,293.67852783203125,513.8800048828125,206.43844604492188,34.08000946044922,139.6984405517578,26.523027420043945,39.996795654296875,313.4073486328125,78.70429229736328,232.66378784179688,398.17193603515625,150.83697509765625,479.9183654785156,28.484771728515625,141.60105895996094,498.1297302246094,99.41011047363281,129.3300018310547,52.632911682128906,290.1938781738281,87.68344116210938,535.8023071289062,257.2259826660156,87.90374755859375,106.07579803466797,149.78111267089844,110.83535766601562,112.97744750976562,199.9499969482422,262.3970031738281,89.05872344970703,137.1358184814453
2023-09-22 00:00:00-04:00,172.92689514160156,311.7201843261719,129.27325439453125,41.58317565917969,297.0052795410156,512.9000244140625,204.2811279296875,33.617740631103516,138.35975646972656,26.135345458984375,38.96662902832031,311.1771240234375,77.22998046875,231.1593017578125,397.0466003417969,149.75460815429688,484.6683044433594,28.34603500366211,140.9642333984375,499.3215026855469,99.0468521118164,129.1199951171875,52.77267837524414,289.2195129394531,86.97500610351562,539.1903686523438,258.1743469238281,88.45138549804688,106.24217224121094,150.76943969726562,110.91914367675781,113.00509643554688,197.7100067138672,263.39056396484375,87.68724822998047,135.6800537109375
2023-09-25 00:00:00-04:00,174.20315551757812,312.2413024902344,130.12680053710938,42.19477844238281,298.7431945800781,511.6000061035156,204.19207763671875,33.725929260253906,139.04335021972656,26.09752655029297,39.278507232666016,312.0786437988281,76.9888916015625,229.46800231933594,397.3131103515625,149.53065490722656,488.67132568359375,28.59749984741211,142.7270050048828,502.17169189453125,98.58114624023438,131.27000427246094,53.006717681884766,289.9384765625,86.73566436767578,539.2192993164062,255.86026000976562,87.56385803222656,107.43455505371094,152.97279357910156,112.69702911376953,115.7975082397461,198.77999877929688,264.5577087402344,88.1210708618164,136.1476593017578
2023-09-26 00:00:00-04:00,170.1270751953125,306.9314270019531,127.60585021972656,41.88398361206055,296.8861389160156,506.29998779296875,200.3821563720703,33.273502349853516,137.60020446777344,25.69093132019043,38.41846466064453,307.3146057128906,76.19147491455078,225.81985473632812,390.2945556640625,148.37368774414062,484.04583740234375,28.094575881958008,142.04403686523438,498.1297302246094,98.16201782226562,125.9800033569336,52.821441650390625,286.2017517089844,86.32402801513672,533.7559204101562,253.9065399169922,86.86515045166016,107.6009292602539,152.1476593017578,111.83135986328125,116.9310531616211,195.63999938964844,259.9759216308594,86.70916748046875,134.02133178710938
2023-09-27 00:00:00-04:00,168.61338806152344,307.57061767578125,129.56106567382812,42.44062042236328,295.6745910644531,502.6000061035156,200.61964416503906,34.040672302246094,138.4072265625,25.78548812866211,38.616939544677734,305.5399169921875,75.70929718017578,225.67236328125,390.3932800292969,146.59156799316406,482.398681640625,27.834436416625977,141.32420349121094,494.8525390625,96.81147003173828,125.9800033569336,52.567893981933594,285.5206604003906,85.60600280761719,543.9588012695312,250.03707885742188,86.08147430419922,111.1041259765625,155.08544921875,115.15242767333984,119.63131713867188,195.4600067138672,263.052978515625,87.46639251708984,134.47129821777344
2023-09-28 00:00:00-04:00,168.87063598632812,308.40643310546875,131.3177947998047,43.06121826171875,301.8514404296875,504.6700134277344,201.08477783203125,34.601287841796875,140.12567138671875,26.059701919555664,38.664188385009766,308.624267578125,76.21002197265625,227.79635620117188,394.3023986816406,146.37696838378906,488.4989318847656,27.825769424438477,140.51205444335938,499.5498962402344,97.14678192138672,125.9800033569336,52.834442138671875,287.1004638671875,85.80704498291016,548.8817138671875,251.88650512695312,85.99649047851562,110.42935943603516,154.6774139404297,114.80628967285156,119.31797790527344,190.42999267578125,266.45794677734375,88.610107421875,137.19761657714844
2023-09-29 00:00:00-04:00,169.3850860595703,310.48114013671875,129.87864685058594,43.47095489501953,298.12744140625,509.8999938964844,200.66912841796875,34.965206146240234,137.68565368652344,25.889495849609375,38.616939544677734,307.0773010253906,75.72784423828125,226.1738739013672,390.8177795410156,145.32260131835938,482.8392333984375,28.762252807617188,137.5679473876953,502.67816162109375,95.88935852050781,127.12000274658203,51.98604965209961,285.84234619140625,91.54156494140625,545.3391723632812,249.84742736816406,86.17588806152344,108.68238830566406,152.89117431640625,112.07460021972656,116.82047271728516,191.67999267578125,263.33270263671875,87.19820404052734,137.5240478515625
2023-10-02 00:00:00-04:00,171.89801025390625,316.43017578125,133.1638641357422,44.75312805175781,304.6916198730469,521.1300048828125,201.58946228027344,34.87668228149414,136.49887084960938,25.246517181396484,37.43556213378906,302.2657775878906,74.55953979492188,227.41287231445312,390.7585144042969,144.76278686523438,492.7796325683594,29.429933547973633,136.8204345703125,492.3697509765625,95.51679229736328,129.4600067138672,52.04130935668945,283.63818359375,90.52677154541016,551.4686889648438,244.4509735107422,86.04369354248047,106.87995147705078,151.0052032470703,109.54869842529297,113.96354675292969,187.8300018310547,262.0980224609375,85.80998229980469,136.82704162597656
